frame,processed_frame,timestamp_s,model,processing_time_ms,landmark_idx,landmark_name,x,y,z,visibility,presence,passed_filter,exercise
2,1,0.06666666666666667,unknown,93.97268295288086,20,Right Index,0.32683059573173523,0.6153016686439514,-0.5555492639541626,0.9990373253822327,0.9999796152114868,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,21,Left Thumb,0.47975412011146545,0.594658613204956,0.12041661143302917,0.972283124923706,0.9999945163726807,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,22,Right Thumb,0.33226993680000305,0.6093530654907227,-0.4891607165336609,0.9978215098381042,0.9999908208847046,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,23,Left Hip,0.3500686585903168,0.5906550288200378,0.14372855424880981,0.9999716877937317,0.9999970197677612,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,24,Right Hip,0.31674742698669434,0.5883487462997437,-0.14417146146297455,0.9999803900718689,0.999994158744812,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,25,Left Knee,0.27794182300567627,0.6860411763191223,0.10729596018791199,0.8689702749252319,0.9999655485153198,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,26,Right Knee,0.33013850450515747,0.6934581995010376,-0.1435399204492569,0.9822676181793213,0.999933123588562,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,27,Left Ankle,0.16981016099452972,0.7780236005783081,0.11895860731601715,0.9363054037094116,0.9999290704727173,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,28,Right Ankle,0.31053128838539124,0.8043081164360046,-0.14227715134620667,0.9840791821479797,0.9989011287689209,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,29,Left Heel,0.13687022030353546,0.7882212996482849,0.11073033511638641,0.9259693622589111,0.9996434450149536,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,30,Right Heel,0.2921527922153473,0.82432621717453,-0.14993464946746826,0.9368105530738831,0.9980669617652893,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,31,Left Foot Index,0.19973820447921753,0.8147233128547668,-0.010681075975298882,0.9649828672409058,0.999388575553894,True,flexao
2,1,0.06666666666666667,unknown,93.97268295288086,32,Right Foot Index,0.3857400715351105,0.830102264881134,-0.30509302020072937,0.9798257350921631,0.9959273934364319,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,0,Nose,0.4606182277202606,0.43441733717918396,-0.1847594976425171,0.9999971985816956,0.9999979734420776,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,1,Left Eye (Inner),0.46605026721954346,0.42498913407325745,-0.15898948907852173,0.9999952912330627,0.9999955892562866,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,2,Left Eye,0.4680160880088806,0.42512309551239014,-0.15936526656150818,0.9999940395355225,0.9999954700469971,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,3,Left Eye (Outer),0.47005757689476013,0.42525359988212585,-0.1592806577682495,0.9999957084655762,0.9999936819076538,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,4,Right Eye (Inner),0.4580099284648895,0.42275577783584595,-0.20352105796337128,0.9999973177909851,0.9999954700469971,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,5,Right Eye,0.4541441798210144,0.42133063077926636,-0.20406532287597656,0.9999977946281433,0.9999966621398926,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,6,Right Eye (Outer),0.4498390853404999,0.4198828637599945,-0.20424456894397736,0.999998152256012,0.9999961853027344,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,7,Left Ear,0.4575379490852356,0.42313992977142334,-0.010128420777618885,0.9999967217445374,0.9999943971633911,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,8,Right Ear,0.4313254654407501,0.415581613779068,-0.21174202859401703,0.9999967813491821,0.9999959468841553,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,9,Mouth (Left),0.45163044333457947,0.44098880887031555,-0.11923955380916595,0.9999944567680359,0.999995231628418,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,10,Mouth (Right),0.44336357712745667,0.438884973526001,-0.1805141717195511,0.9999960064888,0.9999946355819702,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,11,Left Shoulder,0.43552741408348083,0.46580207347869873,0.20014655590057373,0.9999945163726807,0.9999979734420776,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,12,Right Shoulder,0.3516552150249481,0.45210713148117065,-0.2823481261730194,0.9999987483024597,0.999998927116394,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,13,Left Elbow,0.42890554666519165,0.5282779335975647,0.3098772466182709,0.8217878937721252,0.9999867677688599,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,14,Right Elbow,0.2929913401603699,0.5222980380058289,-0.3826529085636139,0.9997080564498901,0.9999715089797974,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,15,Left Wrist,0.4760025441646576,0.5821815133094788,0.19362421333789825,0.9611239433288574,0.9999939203262329,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,16,Right Wrist,0.3169589936733246,0.5951626896858215,-0.4667949080467224,0.9996466636657715,0.9999972581863403,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,17,Left Pinky,0.48795658349990845,0.5991784930229187,0.1869344413280487,0.9560680985450745,0.9999798536300659,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,18,Right Pinky,0.3091042935848236,0.6155819892883301,-0.5192984342575073,0.9989354014396667,0.9999898672103882,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,19,Left Index,0.49103736877441406,0.5999729633331299,0.12398328632116318,0.961913526058197,0.9999773502349854,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,20,Right Index,0.3309713900089264,0.6152886152267456,-0.5373548269271851,0.9989773035049438,0.9999908208847046,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,21,Left Thumb,0.48525604605674744,0.5949514508247375,0.16483046114444733,0.9553368091583252,0.9999880790710449,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,22,Right Thumb,0.33694323897361755,0.6092206835746765,-0.47670191526412964,0.9976985454559326,0.9999959468841553,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,23,Left Hip,0.35021743178367615,0.5894380211830139,0.1480996012687683,0.9999709725379944,0.9999977350234985,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,24,Right Hip,0.313472181558609,0.5880650281906128,-0.14847342669963837,0.9999803900718689,0.9999971389770508,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,25,Left Knee,0.27704885601997375,0.6876413226127625,0.11335182934999466,0.8516104817390442,0.9999741315841675,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,26,Right Knee,0.3231451213359833,0.6931107640266418,-0.16904346644878387,0.980458676815033,0.9999750852584839,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,27,Left Ankle,0.1689787060022354,0.7791993618011475,0.11824233084917068,0.9273610711097717,0.9999405145645142,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,28,Right Ankle,0.3141065835952759,0.8115447163581848,-0.165400430560112,0.9841384291648865,0.9996064305305481,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,29,Left Heel,0.13270719349384308,0.790566623210907,0.10836897790431976,0.9175384640693665,0.9997155070304871,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,30,Right Heel,0.2960987985134125,0.8309979438781738,-0.17249779403209686,0.9374706745147705,0.9992753863334656,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,31,Left Foot Index,0.2006584107875824,0.8147763013839722,-0.013596262782812119,0.9596037268638611,0.9995136260986328,True,flexao
4,2,0.13333333333333333,unknown,143.31817626953125,32,Right Foot Index,0.38881805539131165,0.8347081542015076,-0.3254975974559784,0.9796038269996643,0.998035728931427,True,flexao
6,3,0.2,unknown,118.59512329101562,0,Nose,0.4665428698062897,0.435851514339447,-0.17502036690711975,0.9999954700469971,0.9999973773956299,True,flexao
6,3,0.2,unknown,118.59512329101562,1,Left Eye (Inner),0.47081631422042847,0.42583751678466797,-0.15020021796226501,0.9999923706054688,0.9999948740005493,True,flexao
6,3,0.2,unknown,118.59512329101562,2,Left Eye,0.4723038971424103,0.4257529675960541,-0.1505908966064453,0.9999905824661255,0.9999947547912598,True,flexao
6,3,0.2,unknown,118.59512329101562,3,Left Eye (Outer),0.47397831082344055,0.42576730251312256,-0.15050330758094788,0.9999930262565613,0.999992847442627,True,flexao
6,3,0.2,unknown,118.59512329101562,4,Right Eye (Inner),0.46348121762275696,0.4241766333580017,-0.1957564651966095,0.999995768070221,0.9999946355819702,True,flexao
6,3,0.2,unknown,118.59512329101562,5,Right Eye,0.4593900740146637,0.422859251499176,-0.19630375504493713,0.9999966621398926,0.9999959468841553,True,flexao
6,3,0.2,unknown,118.59512329101562,6,Right Eye (Outer),0.45512351393699646,0.42150285840034485,-0.19649112224578857,0.9999972581863403,0.9999955892562866,True,flexao
6,3,0.2,unknown,118.59512329101562,7,Left Ear,0.46099933981895447,0.42379721999168396,-0.006810570601373911,0.9999939799308777,0.9999935626983643,True,flexao
6,3,0.2,unknown,118.59512329101562,8,Right Ear,0.436276912689209,0.41683700680732727,-0.21247895061969757,0.9999946355819702,0.9999951124191284,True,flexao
6,3,0.2,unknown,118.59512329101562,9,Mouth (Left),0.45709228515625,0.4425809979438782,-0.11120549589395523,0.9999897480010986,0.9999945163726807,True,flexao
6,3,0.2,unknown,118.59512329101562,10,Mouth (Right),0.4496470093727112,0.44089463353157043,-0.17374888062477112,0.9999929070472717,0.9999933242797852,True,flexao
6,3,0.2,unknown,118.59512329101562,11,Left Shoulder,0.4387158453464508,0.4667150676250458,0.20164348185062408,0.9999918937683105,0.9999978542327881,True,flexao
6,3,0.2,unknown,118.59512329101562,12,Right Shoulder,0.35818004608154297,0.4515991508960724,-0.2850651443004608,0.9999985098838806,0.9999985694885254,True,flexao
6,3,0.2,unknown,118.59512329101562,13,Left Elbow,0.4297845959663391,0.5307853817939758,0.314299076795578,0.7825050354003906,0.9999847412109375,True,flexao
6,3,0.2,unknown,118.59512329101562,14,Right Elbow,0.2954050600528717,0.5202599763870239,-0.3844143748283386,0.9996352791786194,0.999966025352478,True,flexao
6,3,0.2,unknown,118.59512329101562,15,Left Wrist,0.4782189726829529,0.5841544270515442,0.20342613756656647,0.9439713954925537,0.9999934434890747,True,flexao
6,3,0.2,unknown,118.59512329101562,16,Right Wrist,0.3217994272708893,0.5938467383384705,-0.45974233746528625,0.9995863437652588,0.9999966621398926,True,flexao
6,3,0.2,unknown,118.59512329101562,17,Left Pinky,0.49058613181114197,0.6008683443069458,0.19837887585163116,0.9394484162330627,0.9999798536300659,True,flexao
6,3,0.2,unknown,118.59512329101562,18,Right Pinky,0.3138337731361389,0.6151967644691467,-0.5144736170768738,0.9988237023353577,0.9999889135360718,True,flexao
6,3,0.2,unknown,118.59512329101562,19,Left Index,0.49395883083343506,0.6011526584625244,0.13506866991519928,0.9470177292823792,0.9999771118164062,True,flexao
6,3,0.2,unknown,118.59512329101562,20,Right Index,0.3364103138446808,0.6146172881126404,-0.5260062217712402,0.9988625049591064,0.9999899864196777,True,flexao
6,3,0.2,unknown,118.59512329101562,21,Left Thumb,0.4877825081348419,0.5965741276741028,0.17461459338665009,0.9392611980438232,0.9999877214431763,True,flexao
6,3,0.2,unknown,118.59512329101562,22,Right Thumb,0.34243446588516235,0.6083402633666992,-0.46603256464004517,0.9974634051322937,0.9999954700469971,True,flexao
6,3,0.2,unknown,118.59512329101562,23,Left Hip,0.3503517210483551,0.5893584489822388,0.1503395438194275,0.9999706149101257,0.9999983310699463,True,flexao
6,3,0.2,unknown,118.59512329101562,24,Right Hip,0.3138454854488373,0.5877871513366699,-0.1506732553243637,0.9999804496765137,0.9999977350234985,True,flexao
6,3,0.2,unknown,118.59512329101562,25,Left Knee,0.27584385871887207,0.6879447102546692,0.12361042201519012,0.8422922492027283,0.9999836683273315,True,flexao
6,3,0.2,unknown,118.59512329101562,26,Right Knee,0.32166916131973267,0.6930718421936035,-0.16639509797096252,0.9794504642486572,0.999982476234436,True,flexao
6,3,0.2,unknown,118.59512329101562,27,Left Ankle,0.1656612902879715,0.7809978723526001,0.1250135749578476,0.923541247844696,0.9999549388885498,True,flexao
6,3,0.2,unknown,118.59512329101562,28,Right Ankle,0.3164356052875519,0.8128197193145752,-0.157823845744133,0.9844986200332642,0.999743640422821,True,flexao
6,3,0.2,unknown,118.59512329101562,29,Left Heel,0.1305686980485916,0.7920902967453003,0.11403393000364304,0.9142078161239624,0.9997789263725281,True,flexao
6,3,0.2,unknown,118.59512329101562,30,Right Heel,0.2970113158226013,0.8323366641998291,-0.1646026372909546,0.9392204284667969,0.9995203018188477,True,flexao
6,3,0.2,unknown,118.59512329101562,31,Left Foot Index,0.20113185048103333,0.8149551749229431,-0.006220237351953983,0.9568204283714294,0.9996042847633362,True,flexao
6,3,0.2,unknown,118.59512329101562,32,Right Foot Index,0.3928378224372864,0.8369038701057434,-0.3147580921649933,0.9797233939170837,0.9986090064048767,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,0,Nose,0.46959975361824036,0.43583613634109497,-0.20355641841888428,0.9999950528144836,0.999998927116394,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,1,Left Eye (Inner),0.4741635322570801,0.4258100390434265,-0.1756783276796341,0.999991774559021,0.999997615814209,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,2,Left Eye,0.47593456506729126,0.4257424473762512,-0.17605504393577576,0.9999898076057434,0.9999973773956299,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,3,Left Eye (Outer),0.47788211703300476,0.42576974630355835,-0.17595762014389038,0.9999923706054688,0.9999961853027344,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,4,Right Eye (Inner),0.4654694199562073,0.4241361916065216,-0.21965721249580383,0.9999954700469971,0.999997615814209,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,5,Right Eye,0.460761696100235,0.42283689975738525,-0.220204696059227,0.9999964237213135,0.9999980926513672,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,6,Right Eye (Outer),0.45596879720687866,0.4214524030685425,-0.22038640081882477,0.999997079372406,0.9999977350234985,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,7,Left Ear,0.4668180048465729,0.4242381751537323,-0.013472304679453373,0.9999930262565613,0.9999960660934448,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,8,Right Ear,0.43802016973495483,0.41683152318000793,-0.2127385288476944,0.9999940395355225,0.9999972581863403,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,9,Mouth (Left),0.4608769714832306,0.44264355301856995,-0.1340167373418808,0.9999875426292419,0.9999960660934448,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,10,Mouth (Right),0.4518207013607025,0.4408666789531708,-0.19462892413139343,0.9999915957450867,0.9999955892562866,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,11,Left Shoulder,0.4416234493255615,0.46734270453453064,0.20592977106571198,0.9999887347221375,0.9999972581863403,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,12,Right Shoulder,0.36157384514808655,0.4504108130931854,-0.2769366502761841,0.9999983310699463,0.9999984502792358,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,13,Left Elbow,0.4301252067089081,0.5320543646812439,0.31787267327308655,0.7400508522987366,0.99997878074646,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,14,Right Elbow,0.2987811863422394,0.5189943313598633,-0.381458580493927,0.9995455145835876,0.9999561309814453,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,15,Left Wrist,0.4785785675048828,0.5860763788223267,0.20114567875862122,0.9277501106262207,0.9999920129776001,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,16,Right Wrist,0.3265949785709381,0.5931387543678284,-0.4580031931400299,0.9995395541191101,0.999996542930603,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,17,Left Pinky,0.49100589752197266,0.6022999882698059,0.19513553380966187,0.9246588945388794,0.9999771118164062,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,18,Right Pinky,0.3198913037776947,0.6145449280738831,-0.5147531032562256,0.9987448453903198,0.9999891519546509,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,19,Left Index,0.49475792050361633,0.602425754070282,0.13206428289413452,0.9336897730827332,0.9999738931655884,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,20,Right Index,0.3417181968688965,0.6138423681259155,-0.521699070930481,0.9987809062004089,0.9999904632568359,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,21,Left Thumb,0.4884224236011505,0.5986591577529907,0.17246723175048828,0.9245727062225342,0.9999856948852539,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,22,Right Thumb,0.3469654619693756,0.6077566742897034,-0.4620802700519562,0.9972970485687256,0.9999955892562866,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,23,Left Hip,0.3516910672187805,0.5893563628196716,0.15165306627750397,0.9999690651893616,0.9999977350234985,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,24,Right Hip,0.31400540471076965,0.5876355767250061,-0.15200631320476532,0.9999799132347107,0.9999971389770508,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,25,Left Knee,0.27808600664138794,0.6887527704238892,0.12727417051792145,0.8325200080871582,0.9999793767929077,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,26,Right Knee,0.32146888971328735,0.6934536695480347,-0.16626642644405365,0.9785474538803101,0.9999804496765137,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,27,Left Ankle,0.16502448916435242,0.7821515798568726,0.12594418227672577,0.9206897616386414,0.9999533891677856,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,28,Right Ankle,0.31699398159980774,0.8136096596717834,-0.16285181045532227,0.98493891954422,0.9997267127037048,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,29,Left Heel,0.12912997603416443,0.793182373046875,0.11468596011400223,0.9119431376457214,0.9997598528862,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,30,Right Heel,0.29711246490478516,0.831874430179596,-0.1700735092163086,0.9413167238235474,0.9994654059410095,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,31,Left Foot Index,0.20104196667671204,0.8149351477622986,-0.006435367278754711,0.9550818800926208,0.99956876039505,True,flexao
8,4,0.26666666666666666,unknown,121.47808074951172,32,Right Foot Index,0.39244475960731506,0.8366925120353699,-0.32418233156204224,0.9801246523857117,0.9983831644058228,True,flexao
10,5,0.3333333333333333,unknown,105.34453392028809,0,Nose,0.47542262077331543,0.43669089674949646,-0.16337554156780243,0.9999940395355225,0.9999982118606567,True,flexao
